138239888338.846310, 117415864329.599090
138123864069.945800, 117968359785.878880
138007293853.683320, 118520388961.293610
137890178150.813420, 119071949673.896870
137772517424.246770, 119623039743.593860
137654312139.048280, 120173656992.150050
137535562762.435300, 120723799243.199800
137416269763.775730, 121273464322.254900
137296433614.586180, 121822650056.713240
137176054788.530140, 122371354275.867360
137055133761.416060, 122919574810.913020
136933671011.195500, 123467309494.957810
136811667017.961210, 124014556163.029650
136689122263.945300, 124561312652.085430
136566037233.517240, 125107576801.019500
136442412413.182010, 125653346450.672230
136318248291.578160, 126198619443.838530
136193545359.475880, 126743393625.276430
136068304109.775040, 127287666841.715530
135942525037.503300, 127831436941.865540
135816208639.814070, 128374701776.424790
135689355415.984620, 128917459198.088730
135561965867.414060, 129459707061.558380
135434040497.621380, 130001443223.548860
135305579812.243450, 130542665542.797840
135176584319.033020, 131083371880.073970
135047054527.856700, 131623560098.185390
134916990950.693020, 132163228061.988160
134786394101.630290, 132702373638.394680
134655264496.864650, 133240994696.382140
134523602654.698010, 133779089107.000930
134391409095.535980, 134316654743.383070
134258684341.885850, 134853689480.750610
134125428918.354490, 135390191196.424030
133991643351.646320, 135926157769.830610
133857328170.561170, 136461587082.512860
133722483905.992230, 136996477018.136830
133587111090.923930, 137530825462.500520
133451210260.429890, 138064630303.542240
133314781951.670680, 138597889431.348910
133177826703.891860, 139130600738.164490
133040345058.421710, 139662762118.398160
132902337558.669160, 140194371468.632840
132763804750.121640, 140725426687.633330
132624747180.342900, 141255925676.354710
132485165398.970860, 141785866337.950590
132345059957.715420, 142315246577.781460
132204431410.356340, 142844064303.422880
132063280312.740950, 143372317424.673860
131921607222.782060, 143900003853.564970
131779412700.455640, 144427121504.366790
131636697307.798740, 144953668293.597990
131493461608.907140, 145479642140.033630
131349706169.933210, 146005040964.713350
131205431559.083630, 146529862690.949680
131060638346.617170, 147054105244.336150
130915327104.842390, 147577766552.755520
130769498408.115450, 148100844546.388000
130623152832.837750, 148623337157.719360
130476290957.453750, 149145242321.549160
130328913362.448610, 149666557974.998960
130181020630.345900, 150187282057.520360
130032613345.705350, 150707412510.903170
129883692095.120500, 151226947279.283660
129734257467.216370, 151745884309.152530
129584310052.647170, 152264221549.363130
129433850444.093950, 152781956951.139500
129282879236.262220, 153299088468.084530
129131397025.879680, 153815614056.188050
128979404411.693790, 154331531673.834840
128826901994.469420, 154846839281.812710
128673890376.986510, 155361534843.320650
128520370164.037630, 155875616323.976810
128366341962.425640, 156389081691.826510
128211806380.961270, 156901928917.350340
128056764030.460720, 157414155973.472200
127901215523.743240, 157925760835.567170
127745161475.628690, 158436741481.469700
127588602502.935150, 158947095891.481450
127431539224.476460, 159456822048.379360
127273972261.059750, 159965917937.423610
127115902235.483060, 160474381546.365540
126957329772.532810, 160982210865.455660
126798255498.981310, 161489403887.451570
126638680043.584380, 161995958607.625920
126478604037.078770, 162501873023.774230
126318028112.179720, 163007145136.222960
126156952903.578450, 163511772947.837280
125995379047.939620, 164015754464.029050
125833307183.898860, 164519087692.764650
125670737952.060240, 165021770644.572880
125507671994.993680, 165523801332.552860
125344109957.232480, 166025177772.381770
125180052485.270740, 166525897982.322850
125015500227.560790, 167025959983.233090
124850453834.510700, 167525361798.571140
124684913958.481580, 168024101454.405060
124518881253.785160, 168522176979.420200
124352356376.681050, 169019586404.926910
124185339985.374250, 169516327764.868410
124017832740.012530, 170012399095.828460
123849835302.683760, 170507798437.039180
123681348337.413390, 171002523830.388820
123512372510.161730, 171496573320.429470
123342908488.821400, 171989944954.384770
123172956943.214610, 172482636782.157620
123002518545.090620, 172974646856.337980
122831593968.122960, 173465973232.210480
122660183887.906830, 173956613967.762120
122488288981.956470, 174446567123.689940
122315909929.702390, 174935830763.408750
122143047412.488770, 175424402953.058720
121969702113.570710, 175912281761.513000
121795874718.111560, 176399465260.385440
121621565913.180190, 176885951524.038150
121446776387.748290, 177371738629.589140
121271506832.687650, 177856824656.919890
121095757940.767410, 178341207688.682950
120919530406.651340, 178824885810.309570
120742824926.895080, 179307857110.017150
120565642199.943410, 179790119678.816930
120387982926.127440, 180271671610.521420
120209847807.661930, 180752511001.752080
120031237548.642410, 181232635951.946660
119852152855.042480, 181712044563.366820
119672594434.710980, 182190734941.105650
119492562997.369190, 182668705193.095120
119312059254.608020, 183145953430.113560
119131083919.885220, 183622477765.793090
118949637708.522580, 184098276316.627170
118767721337.703050, 184573347201.977970
118585335526.467910, 185047688544.083830
118402480995.713970, 185521298468.066680
118219158468.190720, 185994175101.939450
118035368668.497390, 186466316576.613430
117851112323.080200, 186937721025.905760
117666390160.229420, 187408386586.546690
117481202910.076490, 187878311398.187010
117295551304.591170, 188347493603.405360
117109436077.578630, 188815931347.715670
116922857964.676510, 189283622779.574370
116735817703.352110, 189750566050.387790
116548316032.899350, 190216759314.519380
116360353694.435970, 190682200729.297120
116171931430.900510, 191146888455.020720
115983049987.049410, 191610820654.968930
115793710109.454060, 192073995495.406740
115603912546.497850, 192536411145.592740
115413658048.373250, 192998065777.786220
115222947367.078750, 193458957567.254550
115031781256.416000, 193919084692.280210
114840160471.986740, 194378445334.168150
114648085771.189870, 194837037677.252900
114455557913.218410, 195294859908.905760
114262577659.056580, 195751910219.541990
114069145771.476670, 196208186802.627900
113875263015.036150, 196663687854.688050
113680930156.074550, 197118411575.312350
113486147962.710510, 197572356167.163180
113290917204.838670, 198025519835.982540
113095238654.126660, 198477900790.599060
112899113084.012100, 198929497242.935120
112702541269.699450, 199380307408.013920
112505523988.157010, 199830329503.966550
112308062018.113830, 200279561752.039000
112110156140.056630, 200728002376.599210
111911807136.226720, 201175649605.144100
111713015790.616900, 201622501668.306580
111513782888.968370, 202068556799.862460
111314109218.767610, 202513813236.737520
111113995569.243300, 202958269219.014500
110913442731.363170, 203401922989.939940
110712451497.830890, 203844772795.931270
110511022663.082900, 204286816886.583620
110309157023.285340, 204728053514.676760
110106855376.330840, 205168480936.182070
109904118521.835390, 205608097410.269410
109700947261.135160, 206046901199.313960
109497342397.283400, 206484890568.903110
109293304735.047160, 206922063787.843290
109088835080.904220, 207358419128.166900
108883934243.039790, 207793954865.139070
108678603031.343430, 208228669277.264430
108472842257.405750, 208662560646.294070
108266652734.515260, 209095627257.232120
108060035277.655150, 209527867398.342740
107852990703.500050, 209959279361.156740
107645519830.412800, 210389861440.478390
107437623478.441240, 210819611934.392150
107229302469.314960, 211248529144.269410
107020557626.442030, 211676611374.775180
106811389774.905780, 212103856933.874790
106601799741.461490, 212530264132.840640
106391788354.533190, 212955831286.258760
106181356444.210330, 213380556712.035610
105970504842.244510, 213804438731.404600
105759234382.046220, 214227475668.932800
105547545898.681500, 214649665852.527530
105335440228.868710, 215071007613.442990
105122918210.975130, 215491499286.286900
104909980685.013720, 215911139209.026950
104696628492.639760, 216329925722.997500
104482862477.147550, 216747857172.906100
104268683483.467070, 217164931906.839970
104054092358.160610, 217581148276.272610
103839089949.419460, 217996504636.070280
103623677107.060560, 218410999344.498540
103407854682.523120, 218824630763.228640
103191623528.865230, 219237397257.344090
102974984500.760570, 219649297195.347140
102757938454.494950, 220060328949.165130
102540486247.962970, 220470490894.156980
102322628740.664600, 220879781409.119630
102104366793.701810, 221288198876.294430
101885701269.775160, 221695741681.373540
101666633033.180390, 222102408213.506260
101447162949.804960, 222508196865.305480
101227291887.124730, 222913106032.853970
101007020714.200410, 223317134115.710780
100786350301.674220, 223720279516.917480
100565281521.766400, 224122540643.004550
100343815248.271760, 224523915903.997620
100121952356.556260, 224924403713.423860
99899693723.553513, 225324002488.318080
99677040227.761353, 225722710649.229130
99453992749.238342, 226120526620.226070
99230552169.600281, 226517448828.904480
99006719372.016754, 226913475706.392550
98782495241.207626, 227308605687.357390
98557880663.439529, 227702837210.011140
98332876526.522385, 228096168716.117220
98107483719.805862, 228488598650.996430
97881703134.175919, 228880125463.533140
97655535662.051208, 229270747606.181340
97428982197.379623, 229660463534.970860
97202043635.634689, 230049271709.513400
96974720873.812103, 230437170593.008640
96747014810.426117, 230824158652.250340
96518926345.506042, 231210234357.632350
96290456380.592651, 231595396183.154720
96061605818.734634, 231979642606.429660
95832375564.485016, 232362972108.687590
95602766523.897614, 232745383174.783170
95372779604.523422, 233126874293.201260
95142415715.407028, 233507443956.062900
94911675767.083038, 233887090659.131230
94680560671.572464, 234265812901.817500
94449071342.379120, 234643609187.187010
94217208694.486008, 235020478021.964970
93984973644.351715, 235396417916.542360
93752367109.906769, 235771427384.981990
93519390010.550049, 236145504945.024200
93286043267.145111, 236518649118.092770
93052327802.016571, 236890858429.300840
92818244538.946426, 237262131407.456630
92583794403.170471, 237632466585.069310
92348978321.374557, 238001862498.354800
92113797221.690994, 238370317687.241550
91878252033.694855, 238737830695.376310
91642343688.400314, 239104400070.129910
91406073118.256943, 239470024362.602940
91169441257.146042, 239834702127.631530
90932449040.376953, 240198431923.793030
90695097404.683365, 240561212313.411770
90457387288.219589, 240923041862.564640
90219319630.556870, 241283919141.086850
89980895372.679672, 241643842722.577580
89742115456.981949, 242002811184.405520
89502980827.263428, 242360823107.714570
89263492428.725876, 242717877077.429470
89023651207.969360, 243073971682.261350
88783458112.988525, 243429105514.713320
88542914093.168808, 243783277171.086000
88302020099.282715, 244136485251.483120
88060777083.486069, 244488728359.817080
87819185999.314224, 244840005103.814330
87577247801.678314, 245190314095.021060
87334963446.861450, 245539653948.808500
87092333892.514999, 245888023284.378570
86849360097.654739, 246235420724.769200
86606043022.657074, 246581844896.859830
86362383629.255295, 246927294431.376860
86118382880.535690, 247271767962.899020
85874041740.933838, 247615264129.862760
85629361176.230698, 247957781574.567690
85384342153.548859, 248299318943.181880
85138985641.348709, 248639874885.747280
84893292609.424576, 248979448056.184970
84647264028.900909, 249318037112.300570
84400900872.228455, 249655640715.789490
84154204113.180405, 249992257532.242220
83907174726.848541, 250327886231.149600
83659813689.639389, 250662525485.908140
83412121979.270355, 250996173973.825230
83164100574.765854, 251328830376.124300
82915750456.453445, 251660493377.950100
82667072605.959976, 251991161668.373930
82418068006.207672, 252320833940.398770
82168737641.410263, 252649508890.964420
81919082497.069122, 252977185220.952700
81669103559.969299, 253303861635.192570
81418801818.175705, 253629536842.465270
81168178261.029144, 253954209555.509400
80917233879.142441, 254277878491.025970
80665969664.396500, 254600542369.683560
80414386609.936386, 254922199916.123320
80162485710.167419, 255242849858.963990
79910267960.751221, 255562490930.807010
79657734358.601822, 255881121868.241420
79404885901.881653, 256198741411.848940
79151723589.997650, 256515348306.208920
78898248423.597290, 256830941299.903320
78644461404.564651, 257145519145.521580
78390363536.016403, 257459080599.665650
78135955822.297913, 257771624422.954830
77881239268.979233, 258083149380.030760
77626214882.851120, 258393654239.562160
77370883671.921066, 258703137774.249850
77115246645.409332, 259011598760.831480
76859304813.744919, 259319035980.086460
76603059188.561630, 259625448216.840700
76346510782.694031, 259930834259.971470
76089660610.173431, 260235192902.412170
75832509686.223938, 260538522941.157070
75575059027.258377, 260840823177.266110
75317309650.874329, 261142092415.869600
75059262575.850052, 261442329466.173000
74800918822.140518, 261741533141.461580
74542279410.873322, 262039702259.105070
74283345364.344696, 262336835640.562440
74024117706.015427, 262632932111.386510
73764597460.506836, 262927990501.228550
73504785653.596725, 263222009643.842930
73244683312.215332, 263514988377.091800
72984291464.441223, 263806925542.949550
72723611139.497299, 264097819987.507540
72462643367.746674, 264387670560.978520
72201389180.688644, 264676476117.701260
71939849610.954559, 264964235516.145080
71678025692.303787, 265250947618.914310
71415918459.619614, 265536611292.752780
71153528948.905151, 265821225408.548400
70890858197.279221, 266104788841.337520
70627907242.972305, 266387300470.309420
70364677125.322388, 266668759178.810700
70101168884.770874, 266949163854.349790
69837383562.858505, 267228513388.601230
69573322202.221176, 267506806677.410130
69308985846.585861, 267784042620.796480
69044375540.766495, 268060220122.959530
68779492330.659805, 268335338092.282170
68514337263.241211, 268609395441.335140
68248911386.560661, 268882391086.881380
67983215749.738510, 269154323949.880340
67717251402.961372, 269425192955.492190
67451019397.477943, 269694997033.082090
67184520785.594879, 269963735116.224460
66917756620.672623, 270231406142.707150
66650727957.121239, 270498009054.535640
66383435850.396240, 270763542797.937230
66115881356.994423, 271028006323.365200
65848065534.449707, 271291398585.502990
65579989441.328918, 271553718543.268310
65311654137.227646, 271814965159.817230
65043060682.766022, 272075137402.548280
64774210139.584541, 272334234243.106630
64505103570.339874, 272592254657.388000
64235742038.700645, 272849197625.542820
63966126609.343254, 273105062131.980190
63696258347.947655, 273359847165.371980
63426138321.193130, 273613551718.656740
63155767596.754105, 273866174789.043760
62885147243.295891, 274117715378.016940
62614278330.470505, 274368172491.338810
62343161928.912399, 274617545139.054440
62071799110.234253, 274865832335.495390
61800190947.022736, 275113033099.283510
61528338512.834259, 275359146453.334840
61256242882.190742, 275604171424.863590
60983905130.575356, 275848107045.385860
60711326334.428284, 276090952350.723570
60438507571.142456, 276332706381.008120
60165449919.059296, 276573368180.684330
59892154457.464455, 276812936798.514160
59618622266.583549, 277051411287.580510
59344854427.577896, 277288790705.290830
59070852022.540222, 277525074113.380980
58796616134.490410, 277760260577.918950
58522147847.371193, 277994349169.308410
58247448246.043892, 278227338962.292600
57972518416.284119, 278459229035.957760
57697359444.777473, 278690018473.736880
57421972419.115280, 278919706363.413330
57146358427.790245, 279148291797.124510
56870518560.192200, 279375773871.365300
56594453906.603752, 279602151686.991700
56318165558.196014, 279827424349.224490
56041654607.024261, 280051590967.652590
55764922146.023636, 280274650656.236690
55487969269.004807, 280496602533.312680
55210797070.649666, 280717445721.595280
54933406646.506996, 280937179348.181270
54655799092.988129, 281155802544.553220
54377975507.362625, 281373314446.582700
54099936987.753929, 281589714194.533690
53821684633.135033, 281805000933.066220
53543219543.324135, 282019173811.239500
53264542818.980286, 282232231982.515440
52985655561.599045, 282444174604.761840
52706558873.508118, 282655000840.255860
52427253857.863007, 282864709855.687320
52147741618.642647, 283073300822.161870
51868023260.645042, 283280772915.204470
51588099889.482910, 283487125314.762390
51307972611.579285, 283692357205.208680
51027642534.163177, 283896467775.345340
50747110765.265167, 284099456218.406370
50466378413.713051, 284301321732.061220
50185446589.127441, 284502063518.417720
49904316401.917389, 284701680784.025390
49622988963.275986, 284900172739.878480
49341465385.175987, 285097538601.419190
49059746780.365402, 285293777588.540650
48777834262.363098, 285488888925.590090
48495728945.454407, 285682871841.371890
48213431944.686707, 285875725569.150630
47930944375.865044, 286067449346.654110
47648267355.547684, 286258042416.076290
47365402001.041725, 286447504024.080440
47082349430.398674, 286635833421.802060
46799110762.410019, 286823029864.851680
46515687116.602821, 287009092613.318120
46232079613.235291, 287194020931.771060
45948289373.292343, 287377814089.264220
45664317518.481171, 287560471359.338130
45380165171.226830, 287741992020.023070
45095833454.667786, 287922375353.841740
44811323492.651474, 288101620647.812320
44526636409.729858, 288279727193.451230
44241773331.154999, 288456694286.775880
43956735382.874588, 288632521228.307370
43671523691.527504, 288807207323.073490
43386139384.439369, 288980751880.611270
43100583589.618080, 289153154214.969730
42814857435.749359, 289324413644.712710
42528962052.192284, 289494529492.921450
42242898568.974831, 289663501087.197330
41956668116.789406, 289831327759.664490
41670271826.988373, 289998008846.972470
41383710831.579590, 290163543690.298770
41096986263.221916, 290327931635.351680
40810099255.220764, 290491172032.372560
40523050941.523590, 290653264236.138670
40235842456.715439, 290814207605.965520
39948474936.014435, 290974001505.709590
39660949515.267311, 291132645303.770690
39373267330.944916, 291290138373.094480
39085429520.137726, 291446480091.175050
38797437220.551338, 291601669840.057250
38509291570.501976, 291755707006.339230
38220993708.912010, 291908590981.174870
37932544775.305428, 292060321160.276060
37643945909.803345, 292210896943.915280
37355198253.119507, 292360317736.927730
37066302946.555756, 292508582948.713930
36777261131.997543, 292655691993.241940
36488073951.909409, 292801644289.049560
36198742549.330452, 292946439259.246890
35909268067.869835, 293090076331.518370
35619651651.702248, 293232554938.125180
35329894445.563393, 293373874515.907410
35039997594.745453, 293514034506.286380
34749962245.092575, 293653034355.266720
34459789542.996330, 293790873513.438720
34169480635.391197, 293927551435.980290
33879036669.750015, 294063067582.659300
33588458794.079445, 294197421417.835630
33297748156.915451, 294330612410.463320
33006905907.318741, 294462640034.092590
32715933194.870235, 294593503766.872070
32424831169.666527, 294723203091.550720
32133600982.315319, 294851737495.479980
31842243783.930897, 294979106470.615720
31550760726.129562, 295105309513.520260
31259152961.025089, 295230346125.364380
30967421641.224174, 295354215811.929260
30675567919.821869, 295476918083.608520
30383592950.397030, 295598452455.410100
30091497887.007759, 295718818446.958130
29799283884.186840, 295838015582.494870
29506952096.937176, 295956043390.882630
29214503680.727222, 296072901405.605530
28921939791.486423, 296188589164.771480
28629261585.600643, 296303106211.113890
28336470219.907585, 296416452091.993530
28043566851.692238, 296528626359.400270
27750552638.682281, 296639628569.955020
27457428739.043526, 296749458284.911190
27164196311.375324, 296858115070.156680
26870856514.705997, 296965598496.215520
26577410508.488255, 297071908138.249450
26283859452.594604, 297177043576.059810
25990204507.312778, 297281004394.089050
25696446833.341137, 297383790181.422420
25402587591.784088, 297485400531.789550
25108627944.147491, 297585835043.566160
24814569052.334072, 297685093319.775510
24520412078.638828, 297783174968.090090
24226158185.744434, 297880079600.833070
23931808536.716648, 297975806834.979920
23637364294.999714, 298070356292.159910
23342826624.411758, 298163727598.657530
23048196689.140194, 298255920385.414060
22753475653.737125, 298346934288.028990
22458664683.114731, 298436768946.761470
22163764942.540672, 298525424006.531620
21868777597.633476, 298612899116.922120
21573703814.357941, 298699193932.179570
21278544759.020512, 298784308111.215640
20983301598.264687, 298868241317.608700
20687975499.066399, 298950993219.604980
20392567628.729397, 299032563490.119870
20097079154.880642, 299112951806.739380
19801511245.465687, 299192157851.721250
19505865068.744061, 299270181311.996220
19210141793.284649, 299347021879.169370
18914342587.961082, 299422679249.521240
18618468621.947109, 299497153124.009030
18322521064.711975, 299570443208.267880
18026501086.015804, 299642549212.611940
17730409855.904972, 299713470852.035580
17434248544.707478, 299783207846.214420
17138018323.028330, 299851759919.506530
16841720361.744905, 299919126800.953490
16545355832.002333, 299985308224.281490
16248925905.208857, 300050303927.902340
15952431753.031210, 300114113654.914490
15655874547.389982, 300176737153.104060
15359255460.454988, 300238174174.945860
15062575664.640635, 300298424477.604430
14765836332.601282, 300357487822.934810
14469038637.226620, 300415363977.483700
14172183751.637016, 300472052712.490230
13875272849.178896, 300527553803.886960
13578307103.420092, 300581867032.300660
13281287688.145210, 300634992183.053220
12984215777.350992, 300686929046.162600
12687092545.241673, 300737677416.343570
12389919166.224337, 300787237093.008480
12092696814.904282, 300835607880.268130
11795426666.080372, 300882789586.932430
11498109894.740395, 300928782026.511410
11200747676.056419, 300973585017.215640
10903341185.380148, 301017198381.957150
10605891598.238274, 301059621948.350100
10308400090.327829, 301100855548.711430
10010867837.511547, 301140899020.061460
9713296015.813204, 301179752204.124690
9415685801.412979, 301217414947.330320
9118038370.642801, 301253887100.812870
8820354899.981701, 301289168520.412780
8522636566.051159, 301323259066.677000
8224884545.610457, 301356158604.859440
7927100015.552026, 301387867004.921630
7629284152.896792, 301418384141.533200
7331438134.789528, 301447709894.072390
7033563138.494200, 301475844146.626340
6735660341.389311, 301502786787.991880
6437730920.963250, 301528537711.675720
6139776054.809638, 301553096815.894960
5841796920.622672, 301576464003.577450
5543794696.192470, 301598639182.362240
5245770559.400416, 301619622264.599850
4947725688.214508, 301639413167.352720
4649661260.684694, 301658011812.395450
4351578454.938223, 301675418126.215210
4053478449.174985, 301691632040.011900
3755362421.662854, 301706653489.698550
3457231550.733033, 301720482415.901490
3159087014.775394, 301733118763.960570
2860929992.233820, 301744562483.929500
2562761661.601552, 301754813530.575930
2264583201.416523, 301763871863.381590
1966395790.256707, 301771737446.542600
1668200606.735456, 301778410248.969540
1369998829.496844, 301783890244.287540
1071791637.211007, 301788177410.836360
773580208.569483, 301791271731.670650
475365722.280558, 301793173194.559750
177149357.064600, 301793881791.988040
-121067708.350595, 301793397521.154660
-419284295.234462, 301791720383.973750
-717499224.858330, 301788850387.074340
-1015711318.500076, 301784787541.800350
-1313919397.448789, 301779531864.210570
-1612122283.009424, 301773083375.078550
-1910318796.507465, 301765442099.892520
-2208507759.293582, 301756608068.855350
-2506687992.748288, 301746581316.884340
-2804858318.286602, 301735361883.611210
-3103017557.362704, 301722949813.381770
-3401164531.474595, 301709345155.255860
-3699298062.168752, 301694547963.007200
-3997416971.044790, 301678558295.123050
-4295520079.760119, 301661376214.804020
-4593606210.034600, 301643001789.963870
-4891674183.655202, 301623435093.229250
-5189722822.480660, 301602676201.939330
-5487750948.446132, 301580725198.145570
-5785757383.567855, 301557582168.611270
-6083740949.947802, 301533247204.811460
-6381700469.778335, 301507720402.932370
-6679634765.346862, 301481001863.870970
-6977542659.040495, 301453091693.234800
-7275422973.350699, 301423990001.341370
-7573274530.877952, 301393696903.217830
-7871096154.336391, 301362212518.600460
-8168886666.558476, 301329536971.934200
-8466644890.499632, 301295670392.372190
-8764369649.242910, 301260612913.775210
-9062059766.003634, 301224364674.711180
-9359714064.134052, 301186925818.454650
