
    2.160000,    13.695349,    -0.556256

    2.170000,    13.689786,    -0.325677

    2.180000,    13.686529,    -0.089736

    2.190000,    13.685632,     0.151305

    2.200000,    13.687145,     0.397178

    2.210000,    13.691117,     0.647609

    2.220000,    13.697593,     0.902321

    2.230000,    13.706616,     1.161031

    2.240000,    13.718226,     1.423450

    2.250000,    13.732461,     1.689288

    2.260000,    13.749354,     1.958248

    2.270000,    13.768936,     2.230033

    2.280000,    13.791237,     2.504340

    2.290000,    13.816280,     2.780865

    2.300000,    13.844089,     3.059299

    2.310000,    13.874682,     3.339335

    2.320000,    13.908075,     3.620660

    2.330000,    13.944282,     3.902962

    2.340000,    13.983311,     4.185927

    2.350000,    14.025170,     4.469241

    2.360000,    14.069863,     4.752590

    2.370000,    14.117389,     5.035658

    2.380000,    14.167745,     5.318131

    2.390000,    14.220927,     5.599694

    2.400000,    14.276924,     5.880036

    2.410000,    14.335724,     6.158845

    2.420000,    14.397312,     6.435810

    2.430000,    14.461671,     6.710624

    2.440000,    14.528777,     6.982982

    2.450000,    14.598607,     7.252582

    2.460000,    14.671132,     7.519123

    2.470000,    14.746324,     7.782309

    2.480000,    14.824147,     8.041848

    2.490000,    14.904565,     8.297452

    2.500000,    14.987540,     8.548836

    2.510000,    15.073028,     8.795722

    2.520000,    15.160985,     9.037835

    2.530000,    15.251364,     9.274906

    2.540000,    15.344113,     9.506671

    2.550000,    15.439179,     9.732873

    2.560000,    15.536508,     9.953261

    2.570000,    15.636041,    10.167590

    2.580000,    15.737717,    10.375621

    2.590000,    15.841473,    10.577124

    2.600000,    15.947244,    10.771875

    2.610000,    16.054963,    10.959657

    2.620000,    16.164559,    11.140261

    2.630000,    16.275962,    11.313488

    2.640000,    16.389097,    11.479144

    2.650000,    16.503888,    11.637045

    2.660000,    16.620259,    11.787016

    2.670000,    16.738129,    11.928891

    2.680000,    16.857418,    12.062511

    2.690000,    16.978043,    12.187729

    2.700000,    17.099920,    12.304404

    2.710000,    17.222964,    12.412408

    2.720000,    17.347088,    12.511620

    2.730000,    17.472205,    12.601931

    2.740000,    17.598224,    12.683239

    2.750000,    17.725056,    12.755455

    2.760000,    17.852611,    12.818499

    2.770000,    17.980796,    12.872299

    2.780000,    18.109519,    12.916797

    2.790000,    18.238687,    12.951943

    2.800000,    18.368206,    12.977698

    2.810000,    18.497983,    12.994033

    2.820000,    18.627924,    13.000930

    2.830000,    18.757933,    12.998382

    2.840000,    18.887917,    12.986392

    2.850000,    19.017781,    12.964971

    2.860000,    19.147430,    12.934146

    2.870000,    19.276772,    12.893949

    2.880000,    19.405711,    12.844426

    2.890000,    19.534156,    12.785631

    2.900000,    19.662012,    12.717629

    2.910000,    19.789188,    12.640497

    2.920000,    19.915593,    12.554320

    2.930000,    20.041136,    12.459194

    2.940000,    20.165728,    12.355224

    2.950000,    20.289280,    12.242526

    2.960000,    20.411706,    12.121226

    2.970000,    20.532918,    11.991457

    2.980000,    20.652833,    11.853364

    2.990000,    20.771366,    11.707102

    3.000000,    20.888437,    11.552831

    3.010000,    21.003966,    11.390723

    3.020000,    21.117873,    11.220960

    3.030000,    21.230082,    11.043728

    3.040000,    21.340520,    10.859226

    3.050000,    21.449112,    10.667658

    3.060000,    21.555789,    10.469237

    3.070000,    21.660481,    10.264184

    3.080000,    21.763123,    10.052726

    3.090000,    21.863650,     9.835098

    3.100000,    21.962001,     9.611542

    3.110000,    22.058116,     9.382307

    3.120000,    22.151939,     9.147647

    3.130000,    22.243416,     8.907823

    3.140000,    22.332494,     8.663102

    3.150000,    22.419125,     8.413754

    3.160000,    22.503263,     8.160059

    3.170000,    22.584863,     7.902296

    3.180000,    22.663886,     7.640753

    3.190000,    22.740294,     7.375720

    3.200000,    22.814051,     7.107493

    3.210000,    22.885126,     6.836367

    3.220000,    22.953490,     6.562646

    3.230000,    23.019116,     6.286634

    3.240000,    23.081982,     6.008635

    3.250000,    23.142069,     5.728961

    3.260000,    23.199358,     5.447921

    3.270000,    23.253838,     5.165828

    3.280000,    23.305496,     4.882995

    3.290000,    23.354326,     4.599737

    3.300000,    23.400323,     4.316368

    3.310000,    23.443487,     4.033203

    3.320000,    23.483819,     3.750556

    3.330000,    23.521324,     3.468742

    3.340000,    23.556012,     3.188074

    3.350000,    23.587893,     2.908864

    3.360000,    23.616981,     2.631422

    3.370000,    23.643295,     2.356055

    3.380000,    23.666856,     2.083071

    3.390000,    23.687687,     1.812773

    3.400000,    23.705814,     1.545460

    3.410000,    23.721269,     1.281430

    3.420000,    23.734083,     1.020977

    3.430000,    23.744293,     0.764388

    3.440000,    23.751937,     0.511951

    3.450000,    23.757057,     0.263945

    3.460000,    23.759696,     0.020645

    3.470000,    23.759902,    -0.217677

    3.480000,    23.757726,    -0.450758

    3.490000,    23.753218,    -0.678338

    3.500000,    23.746435,    -0.900164

    3.510000,    23.737433,    -1.115990

    3.520000,    23.726273,    -1.325576

    3.530000,    23.713017,    -1.528689

    3.540000,    23.697731,    -1.725103

    3.550000,    23.680479,    -1.914601

    3.560000,    23.661333,    -2.096971

    3.570000,    23.640364,    -2.272012

    3.580000,    23.617644,    -2.439528

    3.590000,    23.593248,    -2.599333

    3.600000,    23.567255,    -2.751250

    3.610000,    23.539743,    -2.895111

    3.620000,    23.510791,    -3.030754

    3.630000,    23.480484,    -3.158030

    3.640000,    23.448904,    -3.276797

    3.650000,    23.416136,    -3.386923

    3.660000,    23.382266,    -3.488286

    3.670000,    23.347384,    -3.580773

    3.680000,    23.311576,    -3.664282

    3.690000,    23.274933,    -3.738719

    3.700000,    23.237546,    -3.804002

    3.710000,    23.199506,    -3.860058

    3.720000,    23.160905,    -3.906825

    3.730000,    23.121837,    -3.944251

    3.740000,    23.082394,    -3.972295

    3.750000,    23.042671,    -3.990925

    3.760000,    23.002762,    -4.000121

    3.770000,    22.962761,    -3.999872

    3.780000,    22.922762,    -3.990179

    3.790000,    22.882860,    -3.971053

    3.800000,    22.843150,    -3.942514

    3.810000,    22.803725,    -3.904594

    3.820000,    22.764679,    -3.857336

    3.830000,    22.726106,    -3.800793

    3.840000,    22.688098,    -3.735026

    3.850000,    22.650747,    -3.660109

    3.860000,    22.614146,    -3.576125

    3.870000,    22.578385,    -3.483168

    3.880000,    22.543553,    -3.381340

    3.890000,    22.509740,    -3.270756

    3.900000,    22.477032,    -3.151537

    3.910000,    22.445517,    -3.023817

    3.920000,    22.415279,    -2.887737

    3.930000,    22.386401,    -2.743448

